Algorithm,version,Shapley Value,Temporal Shapley Value,Standalone Performance,Marginal Performance,Temporal Marginal Performance
leanCoP---2.2-7.4.0,7.4.0,0.02081,0,5,0,0
leanCoP---2.2-7.5.0,7.5.0,0.02081,0,5,0,0
leanCoP---2.2-8.0.0,8.0.0,0.02081,0,5,0,0
agsyHOL---1.0-6.3.0,6.3.0,0,0,0,0,0
CARINE---0.734-6.3.0,6.3.0,0,0,0,0,0
CiME---2.01-6.3.0,6.3.0,0,0,0,0,0
cocATP---0.2.0-6.3.0,6.3.0,0,0,0,0,0
Crossbow---0.1-6.3.0,6.3.0,0,0,0,0,0
CVC4-TFF---1.5pre-6.3.0,6.3.0,0,0,0,0,0
CVC4-TFN---1.5pre-6.3.0,6.3.0,0,0,0,0,0
DCTP---1.31-6.3.0,6.3.0,0,0,0,0,0
ePrincess---1.0-6.3.0,6.3.0,0,0,0,0,0
EQP---0.9e-6.3.0,6.3.0,0,0,0,0,0
Fampire---1.3-6.3.0,6.3.0,0,0,0,0,0
Faust---1.0-6.3.0,6.3.0,0,0,0,0,0
FDP---0.9.16-6.3.0,6.3.0,0,0,0,0,0
Fiesta---2-6.3.0,6.3.0,0,0,0,0,0
Gandalf---c-2.6-6.3.0,6.3.0,0,0,0,0,0
GrAnDe---1.1-6.3.0,6.3.0,0,0,0,0,0
Infinox---1.0-6.3.0,6.3.0,0,0,0,0,0
iProverMo---0.7-0.3-6.3.0,6.3.0,0,0,0,0,0
Isabelle---2015-6.3.0,6.3.0,0,0,0,0,0
Isabelle-HOT---2015-6.3.0,6.3.0,0,0,0,0,0
Matita---1.0-6.3.0,6.3.0,0,0,0,0,0
Muscadet---4.5-6.3.0,6.3.0,0,0,0,0,0
Otter---3.3-6.3.0,6.3.0,0,0,0,0,0
Princess---150706-6.3.0,6.3.0,0,0,0,0,0
Prover9---1109a-6.3.0,6.3.0,0,0,0,0,0
S-SETHEO---0.0-6.3.0,6.3.0,0,0,0,0,0
SaKo---3.9-0.5.3-6.3.0,6.3.0,0,0,0,0,0
Satallax_MaLeS---1.3-6.3.0,6.3.0,0,0,0,0,0
Satallax---2.8-6.3.0,6.3.0,0,0,0,0,0
SETHEO---3.3-6.3.0,6.3.0,0,0,0,0,0
SInE---0.4-6.3.0,6.3.0,0,0,0,0,0
SNARK---20120808r022-6.3.0,6.3.0,0,0,0,0,0
SOS---2.0-6.3.0,6.3.0,0,0,0,0,0
SPASS-XDB---0.8-6.3.0,6.3.0,0,0,0,0,0
SPASS+T---2.2.22-6.3.0,6.3.0,0,0,0,0,0
SRASS---0.1-6.3.0,6.3.0,0,0,0,0,0
SuperZenon---0.0.1-6.3.0,6.3.0,0,0,0,0,0
TPS---3.120601S1b-6.3.0,6.3.0,0,0,0,0,0
Waldmeister---710-6.3.0,6.3.0,0,0,0,0,0
Zenon---0.7.1-6.3.0,6.3.0,0,0,0,0,0
ZenonModulo---0.4.1-6.3.0,6.3.0,0,0,0,0,0
Zipperpin---0.4-6.3.0,6.3.0,0,0,0,0,0
Zipperpin-TFF---0.4-6.3.0,6.3.0,0,0,0,0,0
agsyHOL---1.0-6.4.0,6.4.0,0,0,0,0,0
CARINE---0.734-6.4.0,6.4.0,0,0,0,0,0
CiME---2.01-6.4.0,6.4.0,0,0,0,0,0
cocATP---0.2.0-6.4.0,6.4.0,0,0,0,0,0
Crossbow---0.1-6.4.0,6.4.0,0,0,0,0,0
CVC4-TFF---1.5j8-6.4.0,6.4.0,0,0,0,0,0
CVC4-TFN---1.5j8-6.4.0,6.4.0,0,0,0,0,0
DCTP---1.31-6.4.0,6.4.0,0,0,0,0,0
E-KRHyper---1.4-6.4.0,6.4.0,0,0,0,0,0
ePrincess---1.0-6.4.0,6.4.0,0,0,0,0,0
EQP---0.9e-6.4.0,6.4.0,0,0,0,0,0
